PE_Ratio,ROE,ROA,EPS,Dividend_Yield,Debt_to_Equity,Price_to_Book,Price_to_Sales,Revenue_Growth,Operating_Margin,Momentum,Volatility,sp500_close,Target,Sector,Ticker
23.941519,0.09358,0.023929998,3.42,2.89,1.52832,2.1627617,3.48238,0.141,0.16680999,1.0239999193594462,0.009790415948807222,3852.969970703125,2,Utilities,XEL
28.668428,0.08299,0.05017,7.57,2.21,0.43988,2.7344892,0.570931,-0.021,0.059299998,1.133893263950016,0.024809877000822503,4271.77978515625,0,Energy,VLO
59.6,0.057729997,0.05199,1.45,0.09,0.5069899999999999,3.3500018,4.462931,0.101,0.20011999,1.0183411010569223,0.025684867001601747,5554.25,2,Industrials,IR
15.060241,0.15427,0.03748,10.79,3.13,0.7138,2.2405758,0.4919389,0.013,0.02747,1.0478523348980577,0.023242436729059717,6832.759765625,2,Energy,PSX
22.914373,0.04318,0.02538,3.27,0.96,2.08299,1.108268,0.37779522,-0.051,0.065359995,1.0441959563400203,0.025008094551536054,6740.02001953125,1,Discretionary,GM
27.258064,0.2148,0.14047,4.96,2.63,0.6421800000000001,6.2933483,3.2183943,0.05,0.27473,0.9368997978463772,0.034084400889079214,4511.60986328125,2,Technology,QCOM
28.668428,0.08299,0.05017,7.57,2.21,0.43988,2.7344892,0.570931,-0.021,0.059299998,0.9654102579936057,0.025012625783698672,4061.219970703125,0,Energy,VLO
23.941519,0.09358,0.023929998,3.42,2.89,1.52832,2.1627617,3.48238,0.141,0.16680999,0.9645240684285527,0.016102839992331638,4050.830078125,1,Utilities,XEL
30.303396,0.76865,0.07569,21.49,2.07,3.3880399999999997,22.18883,2.0079262,0.091,0.090100005,1.071369511111825,0.02421605834273877,4003.580078125,2,Industrials,LMT
8.321627,0.25732002,0.048800003,5.41,1.24,0.6070300000000001,2.0447836,1.2698375,0.037,0.17485,0.8499623856013923,0.0225506828111474,4532.759765625,2,Financials,PYPL
14.429286,0.16134001,0.01354,20.01,2.08,2.2736795,2.2736795,4.628729,0.025,0.41062,0.9384365373165828,0.020671727439033127,3795.72998046875,0,Financials,JPM
14.429286,0.16134001,0.01354,20.01,2.08,2.2736795,2.2736795,4.628729,0.025,0.41062,1.0280992364157258,0.010288224469828765,6000.35986328125,1,Financials,JPM
28.78409,0.09195,0.038340002,1.76,3.67,1.9275499999999999,2.340062,1.9648398,0.207,0.29241,1.0191926977805053,0.01032522923092337,4514.06982421875,1,Utilities,FE
50.460827,0.1889,0.06892,4.34,2.65,1.23763,9.580472,3.7981317,0.07,0.14703,0.942970018371497,0.02019037066387601,5849.72021484375,2,Staples,HSY
12.507987,0.11732,0.01047,6.26,2.3,1.4719706,1.4719706,3.0708053,0.05,0.29938,1.0715664545878014,0.015601445733978866,6944.47021484375,1,Financials,WFC
12.745407,0.10217,0.00914,3.81,2.31,1.2632345,1.2632345,3.3010855,0.072,0.41627997,1.0614040483039293,0.009685568750238216,6643.7001953125,1,Financials,BAC
38.31844,0.22554001,0.10934,10.52,0.11,0.21244,7.718569,10.722821,0.567,0.44974998,0.9777658176068966,0.038752030337438015,5983.25,1,Technology,MU
13.8546715,0.112349994,0.04378,5.78,4.88,0.5226299999999999,1.4937234,0.9321133,-0.025,0.09474,0.9998138368849627,0.016150025706880827,4323.06005859375,0,Energy,TTE
16.08379,0.36882,0.12042,7.28,2.9,0.95959,5.5080442,4.4529753,0.05,0.32773998,0.9989508869404209,0.008847466560295128,4354.18994140625,1,Healthcare,MRK
20.036558,0.18101999,0.01824,4.65,1.37,1.1532,3.8400033,6.9209986,0.189,0.49683997,1.0793565433298833,0.01554508422591505,4451.14013671875,1,Financials,SCHW
18.07781,0.09741,0.03108,3.47,4.26,1.50094,1.9628273,3.3397686,0.204,0.22038001,0.9421443038231241,0.01973424452274083,4550.43017578125,0,Utilities,D
27.759098,0.11885,0.022550002,5.77,1.3,0.70077,3.1408346,9.196002,0.078,0.49561,0.8743744251808481,0.018185151745583022,3863.159912109375,1,Financials,ICE
27.739395,0.083739996,0.025710002,3.3,2.72,1.4624199999999998,3.4917607,6.9577413,0.207,0.24445999,0.9742822806539964,0.01753719458793809,5165.31005859375,2,Utilities,NEE
15.060241,0.15427,0.03748,10.79,3.13,0.7138,2.2405758,0.4919389,0.013,0.02747,1.0159295837838136,0.023692383337100126,4155.3798828125,0,Energy,PSX
11.244589,0.12184,0.011080001,4.62,3.93,1.3839679,1.3839679,3.0627038,0.053,0.39334,1.0052926043305197,0.013161852615518879,6812.6298828125,0,Financials,USB
22.823078,0.14552,0.05538,2.6,1.55,0.35255000000000003,3.109085,2.114519,0.003,0.1251,1.0110287458022893,0.020656426765662872,4577.10986328125,0,Energy,BKR
22.823078,0.14552,0.05538,2.6,1.55,0.35255000000000003,3.109085,2.114519,0.003,0.1251,0.9505972691003557,0.015737894047105492,4942.81005859375,0,Energy,BKR
12.660178,0.14337,0.031240001,25.69,1.19,0.30944,1.724606,2.146725,0.055,0.24243,0.9384515512412024,0.016257430976445088,4023.610107421875,0,Financials,CB
28.633093,-0.21327188454212231,0.22648,5.56,1.88,-1.8042609433621248,-6.020269,5.38134,0.065,0.31928,1.0155320314402685,0.011788310016556712,4207.27001953125,2,Discretionary,YUM
39.34815,0.05929,0.02743,1.35,1.96,0.63804,1.8877044,2.4262717,1.489,0.10309,0.9331407597711358,0.03457235633264766,4443.0498046875,0,Energy,OXY
20.036558,0.18101999,0.01824,4.65,1.37,1.1532,3.8400033,6.9209986,0.189,0.49683997,0.7910651192250385,0.049609018225077066,4137.64013671875,1,Financials,SCHW
11.244589,0.12184,0.011080001,4.62,3.93,1.3839679,1.3839679,3.0627038,0.053,0.39334,1.0446916719595656,0.01564213503095889,5130.9501953125,0,Financials,USB
61.734436,0.16690001,0.09392,7.87,0.0,0.00953,9.679443,17.143087,0.188,0.30155,0.9337983424536165,0.015437849504476462,3951.570068359375,2,Healthcare,ISRG
19.723488,0.33992,0.03791,15.37,1.25,1.9092099999999999,6.2125993,3.1180532,0.106,0.17459999,0.9068067616869135,0.028874836182825814,3674.840087890625,1,Financials,AXP
15.611748,0.06831,0.00577,6.98,2.2,0.99058235,0.99058235,2.5176091,0.044,0.25656998,0.9169339333361627,0.018235748253257838,4500.2099609375,0,Financials,C
12.507987,0.11732,0.01047,6.26,2.3,1.4719706,1.4719706,3.0708053,0.05,0.29938,1.0926549960880263,0.016646311846475706,5165.31005859375,0,Financials,WFC
87.80645,2.90084,-0.019989999,2.48,0.0,10.32894,31.363964,1.9128067,0.571,-0.03178,0.9672986554510344,0.018355671148814222,4535.43017578125,2,Industrials,BA
39.34815,0.05929,0.02743,1.35,1.96,0.63804,1.8877044,2.4262717,1.489,0.10309,0.940309625153611,0.030961095808891878,4524.08984375,0,Energy,OXY
28.668428,0.08299,0.05017,7.57,2.21,0.43988,2.7344892,0.570931,-0.021,0.059299998,1.0803894245763717,0.02233272208456803,6617.31982421875,2,Energy,VLO
16.142544,0.10777,0.031689998,4.56,4.28,1.8494599999999999,1.7061073,2.04029,0.134,0.22137,1.0255393945316884,0.014631921855785384,5375.31982421875,0,Utilities,ES
23.34622,0.10496,0.0347,5.69,2.49,1.46987,2.392479,5.045043,0.058,0.32179,0.9277905829584024,0.015306047751589218,4520.16015625,2,Utilities,AWK
12.660178,0.14337,0.031240001,25.69,1.19,0.30944,1.724606,2.146725,0.055,0.24243,1.0430270163511743,0.014000335194006213,6861.89013671875,1,Financials,CB
27.47444,0.1475,0.01585,11.15,1.7,0.13078,3.8276713,16.925837,0.08,0.63808,1.0341547079046298,0.008826731870568571,6067.7001953125,2,Financials,CME
8.321627,0.25732002,0.048800003,5.41,1.24,0.6070300000000001,2.0447836,1.2698375,0.037,0.17485,0.916704736328234,0.017007149972216067,4217.0400390625,1,Financials,PYPL
17.952381,0.09936,0.028380001,2.73,3.43,1.74488,1.7402883,2.0666156,-0.011,0.21619,1.0377474766097643,0.010212198757013643,5321.41015625,1,Utilities,EXC
31.11659,0.04721,0.01706,2.23,3.0,0.42375999999999997,1.4651605,0.4159837,-0.137,0.01822,0.9710198780078008,0.011378741044625388,4468.72998046875,1,Staples,ADM
38.31844,0.22554001,0.10934,10.52,0.11,0.21244,7.718569,10.722821,0.567,0.44974998,1.0187741436812765,0.022886063510130342,4433.31005859375,0,Technology,MU
15.060241,0.15427,0.03748,10.79,3.13,0.7138,2.2405758,0.4919389,0.013,0.02747,1.1127082112938593,0.030570186301045486,3764.7900390625,0,Energy,PSX
34.72006,0.26136,0.05945,6.93,1.98,2.36613,10.993786,4.3304253,-0.033,0.15413,0.9554812816733836,0.015441550236773047,5614.66015625,2,Industrials,HON
27.396204,0.107159995,0.03467,35.31,2.37,0.24367,2.6840765,6.21344,0.234,0.36744,0.9589222811097903,0.015264479074638338,5614.66015625,2,Financials,BLK
29.936508,0.09332,0.03243,1.89,3.53,0.84848,2.8064086,1.8945037,0.093,0.09527001,1.0632412860300577,0.011205314955752178,3898.85009765625,2,Staples,MDLZ
15.744369,0.15614,0.012920001,10.21,2.49,4.55747,2.497398,3.6310532,0.11,0.38625,1.0553788082707862,0.014961175578739003,4136.47998046875,0,Financials,MS
34.617447,0.21525998,0.08326,10.43,1.22,0.54877,7.2100964,5.1025634,0.131,0.19972,0.9458898794555209,0.02129971042222405,3759.889892578125,1,Industrials,ETN
20.472342,0.13904001,0.067719996,2.35,2.45,0.45975,2.7554412,2.0225027,0.05,0.15988,1.1084338776829896,0.03332322265439739,4446.58984375,2,Energy,SLB
19.866367,0.12486,0.03174,6.66,2.87,1.54237,2.2982056,3.271228,0.132,0.22843,1.0592539959576563,0.01358293886051161,5638.93994140625,1,Utilities,AEP
26.79284,0.10774,0.0299,3.91,2.37,1.8178999999999998,2.8001711,3.6654334,0.079,0.18986,0.9758137859650327,0.011681735445246836,4605.3798828125,0,Utilities,ETR
23.045366,0.17658001,0.05989,15.43,1.69,0.38205,3.7469177,1.8296459,0.078,0.1014,1.0269258339770586,0.010016972698399684,4397.93994140625,1,Industrials,GD
23.941519,0.09358,0.023929998,3.42,2.89,1.52832,2.1627617,3.48238,0.141,0.16680999,0.9503192398475966,0.010402500213907645,5116.169921875,1,Utilities,XEL
28.098038,0.07231,0.03794,6.63,3.82,0.24323,1.978546,2.0170674,-0.082,0.09462,0.9919943148647946,0.013372733304682742,4158.77001953125,2,Energy,CVX
24.290062,0.05964,0.02506,4.93,2.34,0.91006,1.4562811,0.32949015,0.755,0.01258,1.0301771718975703,0.022206127511825817,6225.52001953125,0,Staples,BG
36.12738,0.11096,0.06064,6.83,0.43,0.53021,3.7780774,3.7775307,0.148,0.15008001,1.012861924488733,0.017471084748581483,4429.10009765625,0,Industrials,WAB
22.108957,0.110810004,0.04902,6.7,2.78,0.18936,2.3865376,1.905567,-0.013,0.09527001,1.0216978681871927,0.011127609014434568,5917.10986328125,2,Energy,XOM
16.259945,0.13861,0.00986,51.28,2.16,5.96073,2.339055,4.2104416,0.152,0.38319,1.0503201939600306,0.018333973420577833,4128.72998046875,0,Financials,GS
29.797844,0.12961,0.066300005,3.71,2.28,0.26787,3.6827905,4.3336234,0.044,0.21616,0.9644282489732278,0.019163421441986586,3818.830078125,2,Healthcare,ABT
8.321627,0.25732002,0.048800003,5.41,1.24,0.6070300000000001,2.0447836,1.2698375,0.037,0.17485,0.8442295774498142,0.040306652348066546,6861.89013671875,0,Financials,PYPL
22.719677,0.82345,0.08505,3.71,2.56,6.402480000000001,17.68198,0.4884576,0.03,0.03988,0.934741794649795,0.013393800649359484,4317.77978515625,2,Staples,SYY
11.244589,0.12184,0.011080001,4.62,3.93,1.3839679,1.3839679,3.0627038,0.053,0.39334,1.0097138407157997,0.020075517717811332,4380.259765625,0,Financials,USB
21.328638,0.40847,0.077989995,4.26,1.36,1.55623,8.840241,3.6998847,0.15,0.16223,0.9803769313030374,0.020934254567379178,3655.0400390625,1,Discretionary,EBAY
20.633646,0.11337,0.03053,5.35,2.72,1.47125,2.2768335,3.6026566,-0.088,0.24605,0.9870699109232237,0.009884637833938935,6921.4599609375,2,Utilities,AEE
24.290062,0.05964,0.02506,4.93,2.34,0.91006,1.4562811,0.32949015,0.755,0.01258,1.0887756755665658,0.010974585664403904,4685.25,1,Staples,BG
22.719677,0.82345,0.08505,3.71,2.56,6.402480000000001,17.68198,0.4884576,0.03,0.03988,1.006875953101726,0.009638946276169033,4370.35986328125,2,Staples,SYY
12.507987,0.11732,0.01047,6.26,2.3,1.4719706,1.4719706,3.0708053,0.05,0.29938,1.0095004673448682,0.02431937846524095,4401.4599609375,0,Financials,WFC
15.744369,0.15614,0.012920001,10.21,2.49,4.55747,2.497398,3.6310532,0.11,0.38625,0.9974430119428235,0.022572841813946403,6781.47998046875,2,Financials,MS
38.31844,0.22554001,0.10934,10.52,0.11,0.21244,7.718569,10.722821,0.567,0.44974998,1.0175205059856027,0.02893111535381557,6051.25,1,Technology,MU
15.611748,0.06831,0.00577,6.98,2.2,0.99058235,0.99058235,2.5176091,0.044,0.25656998,1.0031371947124132,0.015443156798465859,4361.18994140625,0,Financials,C
9.092473,0.27173,0.056810003,4.65,5.77,1.4723,2.421535,1.2014811,-0.072,0.17874001,0.9507778386343917,0.01498923082018942,6243.759765625,1,Staples,GIS
34.573963,0.10925,0.03526,1.69,1.64,0.8771899999999999,3.5392814,2.2457516,-0.06,0.01923,1.0899227693735585,0.02008606027272505,5782.759765625,2,Industrials,CARR
16.142544,0.10777,0.031689998,4.56,4.28,1.8494599999999999,1.7061073,2.04029,0.134,0.22137,0.9553779730718861,0.015196616212296569,6051.97021484375,0,Utilities,ES
20.520569,0.09724,0.02806,6.32,3.28,1.71838,1.9835128,3.1725743,0.08,0.28087,0.9144434016459853,0.020407509678544183,3807.300048828125,0,Utilities,DUK
13.8546715,0.112349994,0.04378,5.78,4.88,0.5226299999999999,1.4937234,0.9321133,-0.025,0.09474,1.0467152236689454,0.01503465174085556,6917.81005859375,1,Energy,TTE
38.31844,0.22554001,0.10934,10.52,0.11,0.21244,7.718569,10.722821,0.567,0.44974998,1.3504810630106334,0.03851374617566854,6850.919921875,2,Technology,MU
40.460968,0.44692,0.0468,8.07,0.58,1.1406999999999998,18.334549,7.51102,0.176,0.19549,0.9857502353766404,0.01585546557783441,4458.580078125,1,Industrials,GE
16.259945,0.13861,0.00986,51.28,2.16,5.96073,2.339055,4.2104416,0.152,0.38319,0.9942786681880127,0.016550655549336865,5935.93994140625,1,Financials,GS
8.321627,0.25732002,0.048800003,5.41,1.24,0.6070300000000001,2.0447836,1.2698375,0.037,0.17485,1.0878460285059175,0.016463639594997283,4387.16015625,2,Financials,PYPL
12.440627,0.12158,0.01234,16.59,3.29,1.4696689,1.4696689,3.7386353,0.096,0.39262,1.00203175379305,0.018618623997794535,3839.5,0,Financials,PNC
15.060241,0.15427,0.03748,10.79,3.13,0.7138,2.2405758,0.4919389,0.013,0.02747,0.9704898923301752,0.018362876050898785,4388.7099609375,0,Energy,PSX
22.914373,0.04318,0.02538,3.27,0.96,2.08299,1.108268,0.37779522,-0.051,0.065359995,1.0650485280317248,0.030729874195647117,6735.35009765625,1,Discretionary,GM
38.31844,0.22554001,0.10934,10.52,0.11,0.21244,7.718569,10.722821,0.567,0.44974998,0.9136546842559937,0.03388890134574462,5842.009765625,1,Technology,MU
27.759098,0.11885,0.022550002,5.77,1.3,0.70077,3.1408346,9.196002,0.078,0.49561,0.9548436147615292,0.019864902584083858,4001.050048828125,1,Financials,ICE
17.952381,0.09936,0.028380001,2.73,3.43,1.74488,1.7402883,2.0666156,-0.011,0.21619,0.9638975838400279,0.01297907220476901,5175.27001953125,0,Utilities,EXC
12.745407,0.10217,0.00914,3.81,2.31,1.2632345,1.2632345,3.3010855,0.072,0.41627997,1.043862036659397,0.01491848100917276,6840.2001953125,1,Financials,BAC
55.020832,0.02394,0.0036000002,3.36,1.73,1.0679584,1.0679584,3.5076265,0.516,0.22935,0.970147970016703,0.02969428404486869,6908.85986328125,2,Financials,COF
20.633646,0.11337,0.03053,5.35,2.72,1.47125,2.2768335,3.6026566,-0.088,0.24605,0.9688388535601853,0.019918708785313256,4864.60009765625,0,Utilities,AEE
26.385237,-0.9755599323082013,0.20815,165.69,0.9,-3.504722289786732,-24.997112,5.23531,0.16,0.32446,0.9629006397599412,0.015317739571415233,4367.47998046875,2,Discretionary,BKNG
16.142544,0.10777,0.031689998,4.56,4.28,1.8494599999999999,1.7061073,2.04029,0.134,0.22137,0.996704238797831,0.01354112692447804,5983.990234375,0,Utilities,ES
22.108957,0.110810004,0.04902,6.7,2.78,0.18936,2.3865376,1.905567,-0.013,0.09527001,1.069534779086317,0.024458376555919238,4008.010009765625,0,Energy,XOM
18.07781,0.09741,0.03108,3.47,4.26,1.50094,1.9628273,3.3397686,0.204,0.22038001,0.927968331644793,0.018212324276418168,4327.77978515625,0,Utilities,D
23.56,0.12274,0.07374,1.5,1.92,0.7916200000000001,2.8208814,1.340745,0.008,0.14902,0.969498349357388,0.028736767145850557,4432.35009765625,1,Energy,HAL
12.745407,0.10217,0.00914,3.81,2.31,1.2632345,1.2632345,3.3010855,0.072,0.41627997,0.9899647909706136,0.012667207501185853,4446.81982421875,0,Financials,BAC
12.507987,0.11732,0.01047,6.26,2.3,1.4719706,1.4719706,3.0708053,0.05,0.29938,1.095523470965392,0.015378273813399491,5117.08984375,0,Financials,WFC
14.023026,0.16829,0.08199,9.12,3.19,0.3062,2.3049057,3.063164,0.0,0.1694,0.9832017939293481,0.02278117987715171,4436.75,0,Energy,EOG
16.142544,0.10777,0.031689998,4.56,4.28,1.8494599999999999,1.7061073,2.04029,0.134,0.22137,1.0172029696678133,0.014533807066532126,5071.6298828125,0,Utilities,ES
16.259945,0.13861,0.00986,51.28,2.16,5.96073,2.339055,4.2104416,0.152,0.38319,1.124389046227558,0.01285444975170204,6395.77978515625,1,Financials,GS
20.472342,0.13904001,0.067719996,2.35,2.45,0.45975,2.7554412,2.0225027,0.05,0.15988,0.9740586411727454,0.024584826739504424,4436.75,0,Energy,SLB
87.80645,2.90084,-0.019989999,2.48,0.0,10.32894,31.363964,1.9128067,0.571,-0.03178,0.9832278757040257,0.019723559028421163,5867.080078125,2,Industrials,BA
55.020832,0.02394,0.0036000002,3.36,1.73,1.0679584,1.0679584,3.5076265,0.516,0.22935,0.9547245921461289,0.013392080678179886,4337.43994140625,0,Financials,COF
40.460968,0.44692,0.0468,8.07,0.58,1.1406999999999998,18.334549,7.51102,0.176,0.19549,1.0483326533619266,0.020073747180437012,3901.35009765625,0,Industrials,GE
50.460827,0.1889,0.06892,4.34,2.65,1.23763,9.580472,3.7981317,0.07,0.14703,0.9913149226353123,0.014042654718567114,4136.47998046875,2,Staples,HSY
21.932774,0.28734,0.078779995,8.33,0.0197,1.39501,5.9080324,3.395445,0.115,0.19240999,1.031765710377966,0.012694316857281888,4713.06982421875,2,Financials,MMC
369.66202,0.049250003,0.02095,1.08,0.0,0.17763,18.232407,15.7982645,-0.031,0.047030002,1.0543867894257666,0.0498354809081244,5808.1201171875,2,Discretionary,TSLA
24.290062,0.05964,0.02506,4.93,2.34,0.91006,1.4562811,0.32949015,0.755,0.01258,1.0499164063264765,0.015654570363372092,5935.93994140625,0,Staples,BG
15.060241,0.15427,0.03748,10.79,3.13,0.7138,2.2405758,0.4919389,0.013,0.02747,1.1063278494870958,0.011138678828997632,4514.8701171875,0,Energy,PSX
31.157383,2.09915,0.23719999,16.52,0.68,2.5604199999999997,59.47769,14.008586,0.176,0.57733,0.994909027321741,0.026523922539612693,4001.050048828125,1,Financials,MA
31.129145,0.03735,0.01521,5.73,2.35,0.33784,1.373017,3.5502503,-0.094,-0.81232,0.9993490553482802,0.01687350419424495,6735.35009765625,1,Energy,FANG
28.668428,0.08299,0.05017,7.57,2.21,0.43988,2.7344892,0.570931,-0.021,0.059299998,1.0479358116182995,0.027294728691107665,6932.2998046875,2,Energy,VLO
41.649902,0.109519996,0.03877,4.97,1.31,0.5951299999999999,4.258646,3.1359382,0.121,0.110240005,1.0532500824823843,0.00971284560319006,5475.08984375,2,Industrials,RTX
34.723785,0.25781,0.094440006,27.37,0.76,0.6892499999999999,8.381973,5.862613,0.091,0.21724,0.9758585739472284,0.012897841985939547,4395.64013671875,1,Industrials,PH
14.429286,0.16134001,0.01354,20.01,2.08,2.2736795,2.2736795,4.628729,0.025,0.41062,1.0367554961440029,0.01316082328893324,5266.9501953125,0,Financials,JPM
22.119566,0.23285,0.045890003,0.92,0.0,7.03028,4.1924186,0.9432986,0.064,0.08315,0.7774196064942064,0.06649558326681522,3825.330078125,1,Discretionary,NCLH
1997.0,0.017,0.0322,0.02,5.0,0.98012,11.580168,0.54526925,0.036,0.03878,0.9981688559394573,0.026650736555061685,3991.239990234375,2,Energy,BP
11.244589,0.12184,0.011080001,4.62,3.93,1.3839679,1.3839679,3.0627038,0.053,0.39334,1.0837553270243827,0.018989099245093836,6869.5,1,Financials,USB
22.914373,0.04318,0.02538,3.27,0.96,2.08299,1.108268,0.37779522,-0.051,0.065359995,1.1085224193667125,0.026045130784471765,6941.47021484375,1,Discretionary,GM
12.660178,0.14337,0.031240001,25.69,1.19,0.30944,1.724606,2.146725,0.055,0.24243,1.0416026916868206,0.017116080431344,4204.31005859375,0,Financials,CB
28.668428,0.08299,0.05017,7.57,2.21,0.43988,2.7344892,0.570931,-0.021,0.059299998,1.045733483253481,0.017258378835894192,4975.509765625,1,Energy,VLO
36.12738,0.11096,0.06064,6.83,0.43,0.53021,3.7780774,3.7775307,0.148,0.15008001,1.0228182275965767,0.01651599038286276,4568.02001953125,0,Industrials,WAB
31.129145,0.03735,0.01521,5.73,2.35,0.33784,1.373017,3.5502503,-0.094,-0.81232,1.1080101620219114,0.028754919965823564,4536.18994140625,0,Energy,FANG
16.47485,0.55426,0.18221001,16.7,0.0,0.57266,9.776144,4.7516036,0.105,0.36503,0.9500870202531263,0.029020701985208782,5827.0400390625,1,Technology,ADBE
18.07781,0.09741,0.03108,3.47,4.26,1.50094,1.9628273,3.3397686,0.204,0.22038001,0.8915333911949861,0.012301061413083599,3824.139892578125,1,Utilities,D
14.023026,0.16829,0.08199,9.12,3.19,0.3062,2.3049057,3.063164,0.0,0.1694,1.1689536863512275,0.01936771313212883,4682.85009765625,0,Energy,EOG
33.016453,1.5202099,0.24377,7.9,0.4,1.0263,43.48616,8.800528,0.157,0.35374,1.013383492849978,0.013297738164248327,5026.60986328125,1,Technology,AAPL
-5.9417474617078465,-0.20193,-0.00131,-2.06,4.9,4.60639,1.3580384,0.26075697,-0.048,-0.0669,1.1819142387067314,0.035351840422116226,4670.2900390625,1,Discretionary,F
54.906475,0.022869999,0.02471,1.39,3.49,1.0606,1.2896903,0.24283865,0.084,0.01572,0.9371296018879989,0.027713149442354337,6040.0400390625,1,Healthcare,CVS
34.617447,0.21525998,0.08326,10.43,1.22,0.54877,7.2100964,5.1025634,0.131,0.19972,1.0215856268910728,0.01429766784673503,4410.1298828125,2,Industrials,ETN
16.08379,0.36882,0.12042,7.28,2.9,0.95959,5.5080442,4.4529753,0.05,0.32773998,0.9513363240123807,0.01607672275553291,5776.64990234375,1,Healthcare,MRK
55.45299,0.02702,0.02269,1.17,4.99,0.73505,1.5364577,10.535514,0.11,0.46975,1.0126773477231992,0.01157059039469398,5469.2998046875,2,Utilities,O
22.108957,0.110810004,0.04902,6.7,2.78,0.18936,2.3865376,1.905567,-0.013,0.09527001,1.0374619016221354,0.01646016913398861,6944.47021484375,2,Energy,XOM
19.866367,0.12486,0.03174,6.66,2.87,1.54237,2.2982056,3.271228,0.132,0.22843,1.0420271760194637,0.014081346108965945,4864.60009765625,0,Utilities,AEP
21.190716,-0.6692256093261671,0.13051,11.85,1.91,-4.505574473812001,-14.205464,1.6324841,0.109,0.08298001,0.960963513404199,0.012521871912863889,6039.31005859375,2,Discretionary,LOW
15.744369,0.15614,0.012920001,10.21,2.49,4.55747,2.497398,3.6310532,0.11,0.38625,1.0665778118628193,0.01632587212592292,5832.919921875,1,Financials,MS
23.045366,0.17658001,0.05989,15.43,1.69,0.38205,3.7469177,1.8296459,0.078,0.1014,0.9595444692710845,0.010190942880891372,4108.93994140625,2,Industrials,GD
17.952381,0.09936,0.028380001,2.73,3.43,1.74488,1.7402883,2.0666156,-0.011,0.21619,1.0173689338336385,0.009415530073693733,4442.41015625,0,Utilities,EXC
8.321627,0.25732002,0.048800003,5.41,1.24,0.6070300000000001,2.0447836,1.2698375,0.037,0.17485,1.137880617525701,0.017422720496061056,5705.4501953125,2,Financials,PYPL
26.109032,-0.8405884379299697,0.115030006,142.71,0.0,-4.30233930573841,-21.160229,3.1387444,0.082,0.16341999,1.0432478513369947,0.010559383800920188,4419.14990234375,2,Discretionary,AZO
8.321627,0.25732002,0.048800003,5.41,1.24,0.6070300000000001,2.0447836,1.2698375,0.037,0.17485,1.0383337983384753,0.03361129122954616,5088.7998046875,1,Financials,PYPL
31.888887,-3.337518990327012,0.13762,2.97,0.0,-11.165565533637858,-104.421165,4.4958463,0.078,0.18771,1.0475005155019348,0.009652880814713858,5867.080078125,2,Discretionary,ORLY
26.385237,-0.9755599323082013,0.20815,165.69,0.9,-3.504722289786732,-24.997112,5.23531,0.16,0.32446,1.0718549398117596,0.010634325687740073,5808.1201171875,2,Discretionary,BKNG
16.259945,0.13861,0.00986,51.28,2.16,5.96073,2.339055,4.2104416,0.152,0.38319,1.145475430018249,0.01287162305339908,6370.85986328125,1,Financials,GS
14.851168,0.24034001,0.050890002,8.13,3.78,1.25518,3.3823571,0.52181643,-0.015,0.04824,0.8742067237486414,0.02632607401982706,5062.25,1,Staples,TGT
25.248367,0.26167,0.066360004,29.11,1.26,1.07257,6.259144,2.5002713,0.096,0.16530001,1.0377707128053213,0.0262647623663809,4386.5400390625,2,Industrials,NOC
18.621082,0.14864999,0.05909,41.46,0.49,0.09510999999999999,2.5341706,5.6905417,0.025,0.23134,1.0718016625204403,0.016034922884324992,4363.5498046875,1,Healthcare,REGN
13.8546715,0.112349994,0.04378,5.78,4.88,0.5226299999999999,1.4937234,0.9321133,-0.025,0.09474,1.0471704753982927,0.024851102120388473,5363.35986328125,0,Energy,TTE
20.520569,0.09724,0.02806,6.32,3.28,1.71838,1.9835128,3.1725743,0.08,0.28087,0.9186497147086161,0.02075681979029782,3830.60009765625,0,Utilities,DUK
21.01849,0.12177,0.02943,7.03,3.05,2.13601,2.4950187,1.9416393,0.289,0.15921,1.0260888077291956,0.013030397362242976,5842.6298828125,2,Utilities,DTE
16.280634,0.24193001,0.0497,13.22,1.77,1.42647,3.6671095,0.48489934,-0.005,0.07005,1.0200870200483074,0.019289822863653987,4363.5498046875,0,Energy,MPC
14.185,0.101940006,0.05065,6.0,3.5,0.43146,2.8011453,0.89707464,-0.033,0.09811,1.000856032212279,0.025233992697902316,3790.929931640625,0,Energy,SHEL
11.244589,0.12184,0.011080001,4.62,3.93,1.3839679,1.3839679,3.0627038,0.053,0.39334,0.9091370991842402,0.03132475789919786,5268.0498046875,0,Financials,USB
31.157383,2.09915,0.23719999,16.52,0.68,2.5604199999999997,59.47769,14.008586,0.176,0.57733,1.0120372453683677,0.007290300444620339,4719.18994140625,1,Financials,MA
22.119566,0.23285,0.045890003,0.92,0.0,7.03028,4.1924186,0.9432986,0.064,0.08315,0.83585836189975,0.059856650964612845,3735.47998046875,1,Discretionary,NCLH
15.611748,0.06831,0.00577,6.98,2.2,0.99058235,0.99058235,2.5176091,0.044,0.25656998,1.0497180409528633,0.012830187688206526,5433.740234375,0,Financials,C
17.378613,0.40442002,0.10293,3.46,4.19,2.54982,6.627356,2.5408385,0.013,0.28163,0.9725774212186227,0.01200835845147334,4890.97021484375,1,Healthcare,BMY
